fov segment, laser convert, laser ds, map update, optimize, poseEstimate, processMeasurement, pub cloud, 
0.10035,0.993496,2.58174,0.222231,25.9559,25.8755,27.8134,0.0308,
0.093418,1.00314,2.13887,0.202229,38.6703,26.2535,27.3671,0.022341,
0.092483,1.21734,2.07586,0.194729,33.1115,38.9607,19.5297,0.021447,
0.093251,1.41537,2.20292,0.196738,34.3709,33.4041,18.3995,0.018599,
0.109373,1.05341,2.08851,0.205436,43.2503,34.6878,34.6501,0.022217,
0.096617,1.31607,2.67497,0.201416,24.6265,43.5516,35.9603,0.022617,
0.099379,1.32025,2.6285,0.208815,45.9328,24.9373,18.5554,0.03192,
0.103532,1.34082,2.63356,0.218636,24.9877,46.2578,27.3568,0.035244,
0.098472,1.46322,2.7536,0.195411,17.6535,25.2842,27.0629,0.021888,
0.159147,1.60348,2.70431,0.260241,25.9699,18.0757,27.3252,0.023104,
0.110232,1.37545,2.61924,0.208957,18.3075,26.2915,26.5398,0.024394,
0.119325,1.32757,2.65044,0.239782,35.7683,18.6691,26.9218,0.020576,
0.103412,0.997571,2.06389,0.217311,25.472,36.0931,39.6141,0.023109,
0.10358,1.54248,2.76986,0.206874,30.3759,25.7845,34.0409,0.077433,
0.10061,1.31609,2.66512,0.200081,25.4708,30.6785,35.3335,0.021131,
0.103022,1.23984,2.67836,0.214331,33.1861,25.7901,44.2049,0.020097,
0.101375,1.20796,2.64702,0.205408,34.5127,33.495,25.5791,0.020635,
0.100541,1.3168,2.69663,0.203126,33.771,34.8184,46.9196,0.018875,
0.103434,1.49755,2.72205,0.198723,17.777,34.0751,25.9217,0.020357,
0.19214,1.33517,2.70353,0.248082,25.773,18.2206,18.7523,0.045026,
0.107159,1.31635,2.69338,0.211805,17.2875,26.0944,26.9672,0.024017,
0.144163,1.01765,2.16505,0.229821,26.1433,17.6639,19.3532,0.024323,
0.118927,1.02634,2.10285,0.225662,25.5677,26.4902,36.7615,0.02278,
0.108561,1.13044,2.21309,0.205253,34.435,25.8833,26.493,0.02077,
0.111843,1.03147,2.08272,0.198778,64.542,34.7478,31.3297,0.022027,
0.111637,1.01889,2.8891,0.216852,34.5882,64.8755,26.4375,0.019823,
0.130991,1.03058,2.05959,0.2547,33.8473,34.9761,34.1436,0.024865,
0.103208,1.00098,2.09804,0.203315,26.8775,34.1565,35.4705,0.02092,
0.132955,1.55834,2.71417,0.243751,35.2959,27.2565,34.7118,0.023769,
0.1021,1.33633,2.71553,0.19569,34.7274,35.5954,18.8807,0.030765,
0.121961,1.30431,2.66324,0.223379,27.5524,35.0747,26.7453,0.026314,
0.124641,1.00503,2.09807,0.233571,30.7528,27.9143,18.3321,0.024298,
0.114166,1.27271,2.63495,0.218135,27.3772,31.0872,27.1499,0.022937,
0.181616,2.08373,2.781,0.271014,29.6563,27.8328,26.5476,0.048493,
0.113105,1.12159,2.04699,0.207299,29.2542,29.9802,35.3893,0.023552,
0.136883,1.1377,2.69754,0.241062,29.1486,29.6355,65.5215,0.049327,
0.145,1.01057,2.09982,0.495783,46.2361,29.7931,35.6224,0.028679,
0.153997,0.999316,2.13482,0.189599,28.8635,46.5824,34.8079,0.038447,
0.165838,1.11413,2.18371,0.19221,47.656,29.2246,27.8949,0.022449,
0.24649,1.31792,2.16044,0.271469,27.765,48.1768,36.2515,0.042441,
0.286457,1.31661,2.66303,0.284782,38.3034,28.3401,35.716,0.043646,
0.158213,1.30774,2.73402,0.195811,38.4447,38.6605,28.5723,0.027129,
0.14522,1.3212,2.58271,0.193595,29.9333,38.7867,31.7568,0.022422,
0.164447,1.3281,2.13874,0.196241,30.6512,30.2962,28.764,0.040615,
0.185811,1.2357,2.09493,0.203848,39.4776,31.0431,30.6241,0.023406,
0.177894,0.99517,2.34987,0.225135,29.2295,39.8863,30.3128,0.03655,
0.164612,1.02871,2.11675,0.200341,40.0153,29.5976,30.4604,0.027069,
0.154977,0.991777,2.10464,0.194629,29.9295,40.3674,47.4798,0.029928,
0.152991,1.37983,2.11072,0.191033,39.8563,30.2767,29.874,0.025919,
0.168352,1.05699,2.15406,0.196577,18.5461,40.2235,48.8301,0.035223,
0.310469,1.03229,2.11466,0.355561,39.0073,19.2145,29.2325,0.045154,
0.147457,1.00916,2.66741,0.191598,21.0589,39.3492,39.5588,0.021229,
0.250397,0.999156,2.12149,0.351376,49.3705,21.6637,39.4361,0.032839,
0.189591,2.05694,3.84992,0.217925,30.3141,49.7804,30.9564,0.028829,
0.147084,1.56928,2.11541,0.197432,22.0291,30.6606,31.6959,0.022945,
0.192928,1.63499,2.12591,0.208344,30.3706,22.4336,40.8162,0.022702,
0.154544,1.11001,2.11691,0.189329,29.1928,30.7166,30.2595,0.021416,
0.27837,1.00019,2.17853,0.278934,19.992,29.7537,41.0306,0.026644,
0.372139,1.40586,2.12266,0.357205,22.8893,20.7248,30.9342,0.026151,
0.186718,1.59099,2.13501,0.210966,40.4448,23.2898,41.1558,0.025895,
0.214544,1.10285,2.13685,0.224477,27.6923,40.8866,19.8956,0.041225,
0.201355,1.01462,2.20054,0.213276,28.4011,28.1098,40.0301,0.050622,
0.195801,1.019,2.13912,0.213716,27.6559,28.8129,22.3285,0.025803,
0.194429,1.56517,3.4677,0.196297,36.7875,28.0499,50.7131,0.025752,
0.194046,1.0138,2.23039,0.210746,36.3721,37.1948,31.3254,0.039374,
0.204111,1.04033,2.19942,0.215045,28.0497,36.7939,23.086,0.039571,
0.192167,1.03043,2.16998,0.200005,28.5129,28.4453,31.3842,0.025612,
0.20019,1.006,2.19342,0.207975,37.0691,28.9236,30.6627,0.047399,
0.173514,1.41212,2.15441,0.216286,19.3156,37.4617,21.3771,0.022278,
0.197849,1.57688,2.2643,0.219582,37.8904,19.7357,23.9487,0.08297,
0.181896,1.09103,2.10098,0.212602,36.9971,38.2874,41.5457,0.023985,
0.170065,1.28479,2.18957,0.203602,56.1184,37.373,28.7776,0.025581,
0.194406,1.03365,2.12808,0.207444,69.3314,56.5225,29.4569,0.02397,
0.238679,1.82818,2.87787,0.271871,40.4342,69.8447,28.6945,0.04904,
0.170778,1.37268,2.76942,0.216879,37.5876,40.8245,37.8572,0.034147,
0.165829,1.07798,2.15844,0.200293,30.0175,37.9559,37.4498,0.024466,
0.167982,1.02276,2.15967,0.205452,55.609,30.3934,29.092,0.021537,
0.303579,1.25082,2.1567,0.286661,27.6539,56.2025,29.5923,0.036356,
0.189206,1.49286,3.30024,0.214115,29.0344,28.0607,38.1135,0.038047,
0.228478,1.01357,2.1705,0.214334,47.9178,29.48,20.4448,0.02693,
0.159884,1.36633,2.26065,0.191802,47.5364,48.272,38.9475,0.022177,
0.185589,0.978773,2.20927,0.216569,65.4619,47.9427,38.2395,0.036139,
0.193021,1.02299,2.19071,0.217454,55.8827,65.8753,57.1937,0.022238,
0.200129,1.54473,2.25704,0.237621,37.7813,56.3236,70.5531,0.027755,
0.227219,1.06187,2.19866,0.242067,38.1413,38.2545,41.5005,0.033842,
0.166813,1.0269,2.23146,0.19224,38.7325,38.5026,38.6283,0.022077,
0.1838,1.05269,2.48048,0.200868,37.6536,39.1195,31.0388,0.019816,
0.16855,1.33403,2.5337,0.198211,47.5575,38.0226,56.882,0.020186,
0.207861,1.34403,2.24603,0.20888,37.9745,47.9764,28.8424,0.025672,
0.213759,1.31451,2.17903,0.222377,38.5151,38.4133,30.1498,0.024938,
0.223311,1.62522,2.75705,0.218025,38.1646,38.9597,48.9168,0.023781,
0.226504,1.68319,2.70406,0.236741,29.1769,38.6307,48.6003,0.027746,
0.201664,1.33297,2.70956,0.203264,37.9863,29.5844,66.5481,0.023315,
0.184825,1.79704,2.86183,0.194554,28.8233,38.3685,56.9664,0.023911,
0.197226,1.33511,2.71577,0.198798,57.0914,29.2219,38.9297,0.023169,
0.282477,1.33097,2.71663,0.24569,28.9589,57.6225,39.2308,0.029706,
0.19623,1.91195,2.26564,0.197463,28.9374,29.3565,39.7538,0.027325,
0.180397,1.22062,2.20304,0.183713,29.1425,29.3042,38.6867,0.022459,
0.234987,1.47569,2.82837,0.228224,48.5509,29.6082,48.6495,0.02596,
0.267951,1.59256,2.15561,0.257339,47.4864,49.0791,39.0579,0.028016,
0.191402,1.23471,2.13064,0.186787,38.3189,47.8671,39.6503,0.024488,
0.237964,1.37783,2.32855,0.223698,29.0364,38.7829,39.2954,0.046643,
0.205393,1.14869,2.16428,0.204511,39.2214,29.4491,30.2338,0.02322,
0.212835,1.54031,2.14681,0.222364,19.5054,39.66,39.0225,0.026586,
0.253704,1.49134,2.52117,0.235807,28.6746,19.9969,29.8781,0.028088,
0.161202,1.09539,2.17523,0.186117,39.462,29.0247,58.2628,0.021954,
0.189363,1.05489,2.22493,0.200169,28.6294,39.8543,30.0485,0.021287,
0.46541,1.08553,2.14827,0.328094,39.2025,29.4289,29.9845,0.040094,
0.173436,1.39438,2.24809,0.184908,19.2986,39.5632,30.2629,0.021169,
0.352113,1.07002,2.3737,0.305124,29.4917,19.9591,49.7823,0.048658,
0.31569,1.06202,2.16117,0.280529,30.823,30.091,48.7692,0.030262,
0.234887,1.33463,2.72718,0.227719,39.5189,31.2883,39.4518,0.026523,
0.178434,1.35196,2.69673,0.191833,20.6889,39.8916,30.1396,0.024011,
0.222354,1.35057,3.04076,0.217195,39.3708,21.1309,40.3229,0.025765,
0.188928,1.66126,2.19863,0.185529,38.6981,39.7475,20.6556,0.024841,
0.217993,1.14703,2.38496,0.20833,29.3865,39.1303,29.7196,0.033153,
0.182331,1.00967,2.18824,0.177336,38.7637,29.7485,40.5288,0.025412,
0.175829,1.04695,2.22771,0.183147,19.2267,39.125,30.0851,0.04296,
0.273455,1.89736,2.79545,0.25679,29.9622,19.7598,40.3742,0.028499,
0.208017,1.60857,2.81667,0.184032,28.6298,30.3565,20.6329,0.029409,
0.206476,1.72052,2.70531,0.199161,31.7915,29.0384,31.0177,0.026528,
0.304646,1.65009,2.91869,0.261509,19.9849,32.3607,32.1984,0.027156,
0.45979,1.35764,2.75489,0.364543,32.1471,20.8123,40.5512,0.03699,
0.209099,1.68528,2.75938,0.18536,55.1231,32.5459,21.7737,0.022881,
0.19811,1.37274,2.71445,0.186618,43.6211,55.5114,40.389,0.033479,
0.375655,1.34477,2.85057,0.321638,42.9797,44.322,39.7696,0.044379,
0.248668,1.36927,2.74075,0.222289,41.9008,43.4535,30.5634,0.023993,
0.192851,1.0265,2.15956,0.187544,48.8267,42.2836,39.7962,0.027853,
0.185631,1.47309,2.75492,0.190681,28.2742,49.2055,20.4095,0.024018,
0.215895,1.35705,2.94826,0.208291,38.087,28.7005,31.0248,0.025616,
0.199168,1.39192,2.75714,0.198708,28.3783,38.4868,29.6909,0.023436,
0.182043,1.35509,2.75658,0.189677,29.0297,28.7522,33.2772,0.021878,
0.190304,1.36973,2.75001,0.201107,19.5385,29.4232,21.4664,0.024019,
0.202632,1.71236,2.96156,0.190007,29.5555,19.9335,33.2113,0.045433,
0.194887,1.03827,2.21122,0.194648,37.8388,29.9473,56.1764,0.022769,
0.208756,1.01958,2.20624,0.199395,28.3095,38.2494,44.9964,0.030827,
0.187697,1.03455,2.13473,0.18797,28.9019,28.6886,44.3017,0.024202,
0.24423,1.07428,2.24537,0.229014,29.4727,29.3806,42.9595,0.025454,
0.195037,1.10992,3.0198,0.199343,29.5467,29.87,49.8603,0.022503,
0.19111,1.06718,2.19442,0.189126,38.3789,29.9294,29.3408,0.023003,
0.232294,0.999748,2.14967,0.232361,18.7124,38.8468,39.1265,0.029141,
0.231861,1.02434,2.21597,0.223569,19.6667,19.1698,29.3986,0.029098,
0.414295,1.13736,2.18496,0.343972,54.7763,20.4292,30.0762,0.029527,
0.208076,1.89807,3.46668,0.20461,36.3937,55.1934,20.5956,0.031204,
0.182393,1.05108,2.14214,0.181017,19.3217,36.7593,30.6287,0.025509,
0.345531,1.36434,2.83523,0.243867,36.7941,19.9147,38.908,0.028654,
0.191278,1.38264,2.80365,0.183833,41.6904,37.1719,29.3394,0.037959,
0.182619,1.36603,2.7668,0.181072,36.1857,42.0561,30.044,0.035568,
0.212347,1.68441,2.82796,0.19919,28.2147,36.6001,30.6048,0.026098,
0.224365,1.36878,2.823,0.191053,19.073,28.6325,30.579,0.031253,
0.35718,1.39706,2.78078,0.222977,36.4515,19.6561,39.7622,0.041523,
0.217208,1.02448,2.13573,0.182673,28.013,36.8544,19.8322,0.025031,
0.251855,1.0432,2.20142,0.195323,37.035,28.463,21.0973,0.026819,
0.217173,1.11105,2.62507,0.183699,32.7845,37.4385,55.8573,0.02852,
0.209303,1.00955,2.13343,0.195421,28.0129,33.1914,37.3822,0.026471,
0.377667,1.3442,2.68671,0.238814,28.2895,28.6331,20.5494,0.031104,
0.195893,1.36265,2.68463,0.182238,33.2854,28.6714,37.8694,0.022878,
0.285118,1.3539,2.6788,0.224152,27.0288,33.7991,42.6924,0.081235,
0.209388,1.7349,2.68965,0.198164,28.7195,27.4388,37.2219,0.025779,
0.209166,1.32619,2.59487,0.18019,19.3589,29.1109,29.2618,0.02421,
0.229313,1.32809,2.54094,0.212158,28.5291,19.8036,20.3096,0.041812,
0.253356,1.04262,2.25854,0.207151,28.9426,28.994,37.5084,0.027133,
0.243733,1.05999,2.1511,0.213835,18.7859,29.4048,29.0974,0.093078,
0.257637,1.19837,2.23211,0.224987,38.266,19.2726,38.0853,0.027316,
0.21675,1.02107,2.1585,0.197896,39.9499,38.6839,33.8342,0.028635,
0.350722,1.06085,2.17642,0.266775,29.5844,40.57,29.2754,0.033295,
0.198625,1.11323,2.16924,0.18956,19.5554,29.9748,29.6075,0.025421,
0.354896,1.03025,2.17953,0.329732,47.3892,20.2433,34.5024,0.030845,
0.316463,1.66781,2.74252,0.228622,28.6982,47.9374,28.0737,0.030243,
0.208522,1.33706,2.80049,0.193212,37.2572,29.1023,29.7365,0.027704,
0.237457,1.40747,2.777,0.214315,37.9426,37.7115,20.4655,0.030111,
0.213429,1.32242,2.78573,0.190304,28.8552,38.3492,29.6853,0.023973,
0.218531,1.3325,2.76149,0.201653,28.1929,29.2777,30.1202,0.034646,
0.221024,1.45465,3.05736,0.201323,29.2956,28.6176,19.9092,0.029928,
0.208946,1.46325,2.71195,0.192862,28.2355,29.7021,39.3203,0.026869,
0.259872,1.343,2.78803,0.204332,19.7488,28.7036,41.2213,0.028086,
0.341894,1.36574,2.74824,0.240174,21.5477,20.3347,30.9097,0.031951,
0.304646,1.34642,2.83718,0.238202,37.1981,22.0938,20.8949,0.026687,
0.195025,1.64879,2.95617,0.185077,21.745,37.5809,48.6043,0.026357,
0.255229,1.6173,2.4376,0.226185,29.5709,22.2287,29.7493,0.031091,
0.404266,1.80429,2.69818,0.311497,28.5097,30.2893,38.3694,0.032061,
0.220685,1.376,2.93476,0.203975,32.1938,28.9369,39.0118,0.027147,
0.216325,1.36068,2.68828,0.213714,19.4877,32.6269,29.94,0.034966,
0.254759,1.67752,2.78053,0.238887,31.8374,19.984,29.2832,0.029405,
0.200976,1.3576,2.66104,0.190011,49.3024,32.2316,30.3709,0.024885,
0.2077,1.35505,2.4724,0.194847,29.0202,49.7072,29.3703,0.026323,
0.198549,1.43727,2.7019,0.195201,39.9446,29.4165,21.0144,0.027302,
0.191828,1.37307,2.51557,0.184842,28.725,40.3238,22.7629,0.023303,
0.204653,1.10645,2.20105,0.187874,40.4402,29.1202,38.2437,0.024755,
0.194032,1.02453,2.25519,0.189274,28.9527,40.8269,22.9,0.029376,
0.419135,1.16575,2.24498,0.229461,29.3621,29.6051,30.9825,0.035762,
0.209057,1.03867,2.2503,0.194163,31.2257,29.768,29.6133,0.028581,
0.230304,1.03147,2.25508,0.212154,37.8732,31.6707,33.314,0.02891,
0.209141,1.09519,2.41045,0.197054,40.7888,38.2822,20.6564,0.024925,
0.202193,1.06773,2.55997,0.195455,29.9358,41.1886,32.9066,0.025222,
0.391098,1.4516,3.0617,0.308006,29.238,30.6374,50.3982,0.045254,
0.209089,1.02872,2.21066,0.199548,41.4671,29.6489,30.0851,0.025952,
0.198624,1.03381,2.26418,0.196627,47.2343,41.8653,40.9763,0.028503,
0.239409,1.13137,2.2341,0.210099,28.9753,47.6866,29.7818,0.027906,
0.19958,1.03865,2.20884,0.191701,19.5882,29.369,41.5412,0.024265,
0.30161,1.0716,2.23849,0.226744,29.683,20.1205,30.2758,0.028541,
0.23417,1.04794,2.23555,0.209416,29.5462,30.1314,30.4535,0.027849,
0.378572,1.06749,2.23151,0.286053,30.0742,30.2145,32.3397,0.033621,
0.216617,1.0792,2.22339,0.197326,21.3989,30.4914,38.9595,0.026894,
0.243618,1.35942,2.71255,0.227778,20.3132,21.8728,41.851,0.029367,
0.257591,1.4061,2.8822,0.223648,48.2984,20.7968,31.3242,0.057362,
0.219697,1.67038,2.75149,0.190121,29.7021,48.7108,30.3216,0.029691,
0.227734,1.34576,2.51761,0.19457,28.8549,30.1271,42.5538,0.03069,
0.223489,1.14707,2.20993,0.202169,29.3008,29.2826,48.3509,0.026641,
0.253332,1.02533,2.31855,0.222471,29.1403,29.7806,30.0279,0.030549,
0.245145,1.08479,2.21486,0.212232,29.4094,29.6006,20.7745,0.030031,
0.240664,1.11725,2.6413,0.206712,38.2332,29.8594,30.8153,0.043245,
0.246744,1.04325,2.15882,0.221442,28.9295,38.7038,31.1335,0.024938,
0.252626,1.4421,2.57558,0.219217,31.3581,29.4055,31.1585,0.04227,
0.288245,1.10011,2.26641,0.202441,20.1515,31.8512,22.5324,0.026528,
0.262485,1.59036,3.27067,0.239109,47.2072,20.6552,21.499,0.029211,
0.281885,1.03323,2.2087,0.19645,20.5386,47.6889,49.391,0.032964,
0.364021,1.34449,2.8709,0.23888,29.3729,21.1449,30.7776,0.037236,
0.313362,1.55728,3.04985,0.209305,29.5424,29.8984,29.9363,0.046675,
0.27215,1.34179,2.84777,0.19569,39.3658,30.0142,30.44,0.031551,
0.328088,1.39304,2.80548,0.230131,19.2092,39.9273,30.2638,0.032008,
0.312118,1.34161,2.9336,0.22633,29.2738,19.7504,30.5839,0.037107,
0.345798,1.40105,2.84716,0.225389,28.672,29.8476,39.3607,0.047995,
0.328681,1.37328,2.96782,0.219959,37.8728,29.2242,30.0809,0.047499,
0.315499,1.35641,2.78797,0.230365,28.467,38.4223,32.5734,0.03392,
0.467,1.45091,2.92884,0.299421,38.046,29.237,21.3058,0.043836,
0.279015,1.40007,2.8174,0.201934,29.1966,38.5302,48.3595,0.033751,
0.320615,1.3557,2.80144,0.22016,28.7862,29.7403,21.7986,0.032438,
0.300735,2.08183,2.84865,0.20941,39.0359,29.2998,30.5857,0.032795,
0.312641,1.33216,2.8468,0.212685,28.545,39.5643,30.6658,0.032713,
0.306924,1.42901,2.80273,0.213274,29.155,29.0676,40.58,0.028772,
0.297218,1.32955,2.80111,0.202002,30.0171,29.6578,20.4383,0.03,
0.316062,1.33532,2.78714,0.223322,29.2814,30.5599,30.5299,0.031559,
0.360004,1.40398,2.4593,0.230195,31.0009,29.8751,29.9042,0.034651,
0.27696,1.38191,2.70161,0.213058,29.1967,31.4935,39.0756,0.034131,
0.404099,1.65344,2.50767,0.296415,30.2509,29.9005,29.8978,0.053499,
0.284153,1.33784,2.68841,0.210353,30.9809,30.7485,39.2086,0.032584,
0.27642,1.33408,2.47454,0.253276,39.2324,31.5151,30.4065,0.081426,
0.22883,1.16729,2.28463,0.212569,39.3667,39.6766,29.9689,0.026394,
0.243997,1.05468,2.22585,0.213056,29.7548,39.8272,40.2322,0.029379,
0.321534,1.05546,2.22203,0.267911,20.6149,30.3484,29.7362,0.032821,
0.29065,1.05954,2.19715,0.270847,31.4896,21.1801,30.3305,0.027717,
0.248314,1.91785,2.59663,0.23553,30.2088,31.9772,31.2325,0.031882,
0.240032,1.50731,2.33979,0.220856,32.2137,30.6722,30.5579,0.029266,
0.242782,1.01883,2.22193,0.215367,20.3853,32.6739,32.1694,0.040731,
0.259293,1.04626,2.26961,0.247909,30.5187,20.8955,30.5914,0.043984,
0.228832,1.07453,2.33318,0.218281,31.1187,30.9681,31.4461,0.037487,
0.238024,1.03412,2.29992,0.230389,20.2177,31.5907,32.2517,0.029016,
0.278289,1.15248,2.31602,0.250014,31.9663,20.7484,40.3501,0.031414,
0.245037,1.21773,2.31535,0.228765,41.7285,32.4442,40.4924,0.025291,
0.268525,1.1424,2.69669,0.227841,30.0131,42.2288,31.0221,0.028382,
0.225073,1.0284,2.29747,0.209582,30.564,30.4499,21.8872,0.029596,
0.246756,1.39915,2.33087,0.232019,20.4312,31.0471,32.6868,0.029212,
0.25964,1.12272,2.48386,0.238724,40.4772,20.9322,31.3622,0.083366,
0.223037,1.4174,2.72907,0.209907,29.6889,40.9134,33.3765,0.028131,
0.472598,1.36402,2.40511,0.248128,49.1069,30.4143,21.5975,0.057383,
0.215246,1.3757,2.80838,0.214101,49.0919,49.5396,31.674,0.024998,
0.303551,1.03925,2.33547,0.270149,39.9175,49.6684,32.2851,0.031699,
0.287744,1.19537,2.38689,0.255764,29.6681,40.4637,21.4225,0.027526,
0.247766,1.5182,2.35241,0.227029,30.6248,30.1466,33.1431,0.027855,
0.277476,1.03383,2.26802,0.234358,30.3974,31.1396,42.9139,0.032156,
0.250119,1.0427,2.26426,0.228738,30.4673,30.8798,31.1378,0.033218,
0.255871,1.38853,2.89437,0.237183,30.3815,30.9636,31.7382,0.036126,
0.240942,1.52966,2.98566,0.213305,32.1277,30.838,21.6856,0.027952,
0.251497,1.35287,2.81727,0.21227,29.8471,32.5943,41.6139,0.025384,
0.378431,1.36323,2.886,0.303101,20.4632,30.5324,31.1181,0.033837,
0.312456,1.41504,2.90978,0.276112,23.21,21.0557,50.2359,0.032005,
0.379253,1.34413,2.63619,0.249771,30.4069,23.8426,50.3358,0.036483,
0.248452,1.4541,2.94921,0.218076,33.2129,30.8758,41.145,0.030922,
0.26063,1.34874,3.10982,0.360502,42.1477,33.8372,30.8208,0.046095,
0.262128,1.39594,2.71398,0.23194,39.6788,42.6442,31.8157,0.038305,
0.240096,1.06085,2.31499,0.207855,32.5907,40.1287,31.566,0.030087,
0.256085,1.02067,2.31727,0.224754,29.7772,33.0738,31.6699,0.030339,
0.281669,1.65636,3.57055,0.244899,33.2838,30.3064,31.5228,0.031588,
0.235106,1.10496,2.34078,0.254171,31.6027,33.7758,33.569,0.031692,
0.449796,1.61065,2.44396,0.323706,31.2621,32.3799,31.2519,0.046768,
0.235963,1.11958,2.39547,0.209812,33.5015,31.7101,21.7622,0.029127,
0.261831,1.06962,2.41474,0.227414,41.7349,33.994,24.5423,0.029926,
0.575173,1.44546,2.4247,0.294434,33.5587,42.6079,31.5788,0.033129,
0.241745,1.0473,2.33222,0.213089,20.2578,34.0161,34.6577,0.048624,
0.283562,1.41917,2.98403,0.243391,33.4484,20.7868,43.3526,0.040252,
0.397592,1.36044,2.80684,0.302875,34.2016,34.152,40.8148,0.037855,
0.272782,1.08302,2.35748,0.216767,23.4277,34.6937,33.758,0.02936,
0.286459,1.18553,2.39883,0.22825,25.3039,23.9457,31.0124,0.028027,
0.270034,1.02656,2.32313,0.221649,33.4505,25.7989,34.5706,0.032474,
0.451079,1.09529,2.40483,0.352261,33.4107,34.2571,33.0775,0.037435,
0.259517,1.11923,2.26982,0.204932,42.9609,33.8779,32.4046,0.02714,
0.377758,1.04158,2.30278,0.277767,31.9479,43.6192,34.6985,0.03813,
0.372571,1.16457,2.31773,0.265867,32.7689,32.5892,43.2902,0.032025,
0.39671,1.54597,3.43438,0.286196,20.5631,33.455,35.1043,0.034311,
0.44355,1.95146,3.56796,0.349722,33.582,21.3588,21.4862,0.03852,
0.265146,1.03187,2.28493,0.208493,23.7234,34.0591,35.1809,0.029652,
0.336104,1.06703,2.33496,0.256634,34.5219,24.3201,35.3808,0.034114,
0.400082,1.36645,2.40758,0.29595,33.801,35.2217,24.6206,0.034528,
0.263802,1.06655,2.28266,0.210603,40.7742,34.2795,26.4976,0.030197,
0.263692,1.09315,2.28862,0.224556,31.2336,41.2651,35.2612,0.030235,
0.248685,1.02469,2.24893,0.209213,21.4961,31.6944,34.5646,0.026266,
0.321431,1.0721,2.416,0.253836,41.0363,22.0747,44.3082,0.03847,
0.412551,1.27774,2.36308,0.230695,40.7832,41.683,33.6507,0.036163,
0.252886,1.08072,2.34612,0.203467,30.4447,41.2422,34.404,0.027771,
0.297843,1.07353,2.71527,0.23567,39.72,30.9807,22.0651,0.032001,
0.243308,1.02666,2.29293,0.206755,30.439,40.1731,34.751,0.085588,
0.259029,1.06818,2.28318,0.225525,39.7727,30.9258,25.012,0.030062,
0.243712,1.13047,2.62656,0.20199,40.9545,40.2208,36.1637,0.028221,
0.261773,1.0582,2.26843,0.228304,41.0162,41.4476,34.9632,0.029296,
0.266047,1.37372,2.47707,0.224473,29.8262,41.5098,41.9666,0.032516,
0.270614,1.06484,2.3219,0.199392,39.8547,30.2988,32.3738,0.02674,
0.251205,1.06201,2.39936,0.195441,21.1466,40.3039,22.7657,0.026727,
0.286447,1.18747,2.4115,0.225851,21.6574,21.6614,42.3811,0.029585,
0.29004,1.11289,2.44182,0.230259,40.4194,22.1817,41.9552,0.031249,
0.288146,1.40851,2.31998,0.219444,29.8662,40.9297,31.6732,0.030506,
0.257675,1.08688,2.25179,0.200897,29.8849,30.327,40.9193,0.02735,
0.333747,1.0523,2.28704,0.233678,29.7692,30.456,31.6223,0.030999,
0.286985,1.17409,2.43397,0.222098,30.3657,30.2816,40.8985,0.031557,
0.255002,1.14071,2.83266,0.206253,30.2347,30.8294,42.1295,0.029887,
0.397562,1.11012,2.32443,0.226582,30.3976,30.8613,42.1984,0.051218,
0.274159,1.06357,2.28717,0.201976,31.3259,30.8763,30.9688,0.029326,
0.306172,1.05372,2.31325,0.222318,40.3327,31.8585,40.9695,0.094869,
0.240151,1.56283,2.74598,0.200325,45.6244,40.7763,22.3296,0.032466,
0.251433,1.01417,2.34522,0.210769,31.3202,46.0896,22.8748,0.026049,
0.285499,1.09342,2.30005,0.225398,29.9014,31.8352,41.6206,0.028042,
0.277943,1.0844,2.333,0.215028,20.7611,30.3979,30.9896,0.030632,
0.504264,1.5196,3.13872,0.361033,30.512,21.629,31.1274,0.041906,
0.273423,1.07641,2.28536,0.198906,30.3381,30.9868,30.9605,0.030352,
0.255273,1.3482,2.63202,0.195872,29.7954,30.7913,31.492,0.02855,
0.371258,1.11365,2.48753,0.255371,47.5006,30.4263,31.5464,0.094047,
0.238088,1.35413,2.3331,0.190977,30.0909,47.933,31.5629,0.029,
0.259976,1.06541,2.22657,0.195801,38.4561,30.5518,32.6006,0.031118,
0.266945,1.54208,2.99574,0.213936,28.896,38.9395,41.4483,0.027624,
0.310185,1.36815,2.93459,0.233197,28.5778,29.4425,46.7627,0.029916,
